sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.019	0.019	0	1.0	1	0.019	0	0	0	
2	0.034	0.015	0	1.0	2	0.034	0	0	0	
3	0.051	0.017	0	1.0	3	0.051	0	0	0	
4	0.067	0.016	0	1.0	4	0.067	0	0	0	
5	0.086	0.019	0	1.0	5	0.086	0	0	0	
6	0.1	0.014	0	1.0	6	0.1	0	0	0	
7	0.117	0.017	0	1.0	7	0.117	0	0	0	
8	0.134	0.017	0	1.0	8	0.134	0	0	0	
9	0.151	0.017	0	1.0	9	0.151	0	0	0	
10	0.167	0.017	0	1.0	10	0.167	0	0	0	
11	0.186	0.019	0	1.0	11	0.186	0	0	0	
12	0.2	0.014	0	1.0	12	0.2	0	0	0	
13	0.217	0.017	0	1.0	13	0.217	0	0	0	
14	0.234	0.017	0	1.0	14	0.234	0	0	0	
15	0.251	0.017	0	1.0	15	0.251	0	0	0	
16	0.267	0.016	0	1.0	16	0.267	0	0	0	
17	0.286	0.019	0	1.0	17	0.286	0	0	0	
18	0.3	0.014	0	1.0	18	0.3	0	0	0	
19	0.317	0.017	0	1.0	19	0.317	0	0	0	
20	0.333	0.016	0	1.0	20	0.333	0	0	0	
21	0.351	0.018	0	1.0	21	0.351	0	0	0	
22	0.367	0.016	0	1.0	22	0.367	0	0	0	
23	0.384	0.017	0	1.0	23	0.384	0	0	0	
24	0.403	0.018	0	1.0	24	0.403	0	0	0	
25	0.417	0.014	0	1.0	25	0.417	0	0	0	
26	0.434	0.017	0	1.0	26	0.434	0	0	0	
27	0.451	0.017	0	1.0	27	0.451	0	0	0	
28	0.467	0.016	0	1.0	28	0.467	0	0	0	
29	0.484	0.017	0	1.0	29	0.484	0	0	0	
30	0.503	0.019	0	1.0	30	0.503	0	0	0	
31	0.517	0.014	0	1.0	31	0.517	0	0	0	
32	0.535	0.018	0	1.0	32	0.535	0	0	0	
33	0.551	0.016	0	1.0	33	0.551	0	0	0	
34	0.567	0.017	0	1.0	34	0.567	0	0	0	
35	0.584	0.017	0	1.0	35	0.584	0	0	0	
36	0.603	0.019	0	1.0	36	0.603	0	0	0	
37	0.617	0.014	0	1.0	37	0.617	0	0	0	
