sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.025	0.025	0	1.0	1	0.025	0	0	0	
2	0.04	0.015	0	1.0	2	0.04	0	0	0	
3	0.057	0.017	0	1.0	3	0.057	0	0	0	
4	0.073	0.016	0	1.0	4	0.073	0	0	0	
5	0.09	0.017	0	1.0	5	0.09	0	0	0	
6	0.107	0.017	0	1.0	6	0.107	0	0	0	
7	0.123	0.017	0	1.0	7	0.123	0	0	0	
8	0.14	0.016	0	1.0	8	0.14	0	0	0	
9	0.157	0.017	0	1.0	9	0.157	0	0	0	
10	0.173	0.016	0	1.0	10	0.173	0	0	0	
11	0.19	0.017	0	1.0	11	0.19	0	0	0	
12	0.206	0.016	0	1.0	12	0.206	0	0	0	
13	0.224	0.017	0	1.0	13	0.224	0	0	0	
14	0.24	0.016	0	1.0	14	0.24	0	0	0	
15	0.258	0.018	0	1.0	15	0.258	0	0	0	
16	0.273	0.015	0	1.0	16	0.273	0	0	0	
17	0.291	0.018	0	1.0	17	0.291	0	0	0	
18	0.306	0.016	0	1.0	18	0.306	0	0	0	
19	0.324	0.018	0	1.0	19	0.324	0	0	0	
20	0.34	0.015	0	1.0	20	0.34	0	0	0	
21	0.357	0.018	0	1.0	21	0.357	0	0	0	
22	0.373	0.016	0	1.0	22	0.373	0	0	0	
23	0.39	0.017	0	1.0	23	0.39	0	0	0	
24	0.407	0.017	0	1.0	24	0.407	0	0	0	
25	0.423	0.017	0	1.0	25	0.423	0	0	0	
26	0.44	0.017	0	1.0	26	0.44	0	0	0	
27	0.457	0.017	0	1.0	27	0.457	0	0	0	
28	0.474	0.017	0	1.0	28	0.474	0	0	0	
29	0.49	0.016	0	1.0	29	0.49	0	0	0	
30	0.507	0.017	0	1.0	30	0.507	0	0	0	
31	0.523	0.016	0	1.0	31	0.523	0	0	0	
32	0.54	0.017	0	1.0	32	0.54	0	0	0	
33	0.557	0.017	0	1.0	33	0.557	0	0	0	
34	0.573	0.017	0	1.0	34	0.573	0	0	0	
35	0.59	0.017	0	1.0	35	0.59	0	0	0	
36	0.607	0.017	0	1.0	36	0.607	0	0	0	
37	0.623	0.016	0	1.0	37	0.623	0	0	0	
38	0.64	0.017	0	1.0	38	0.64	0	0	0	
39	0.656	0.016	0	1.0	39	0.656	0	0	0	
40	0.674	0.017	0	1.0	40	0.674	0	0	0	
41	0.69	0.016	0	1.0	41	0.69	0	0	0	
42	0.707	0.017	0	1.0	42	0.707	0	0	0	
43	0.724	0.017	0	1.0	43	0.724	0	0	0	
44	0.74	0.016	0	1.0	44	0.74	0	0	0	
45	0.757	0.017	0	1.0	45	0.757	0	0	0	
46	0.773	0.016	0	1.0	46	0.773	0	0	0	
47	0.791	0.018	0	1.0	47	0.791	0	0	0	
48	0.808	0.017	0	1.0	48	0.808	0	0	0	
49	0.823	0.016	0	1.0	49	0.823	0	0	0	
50	0.84	0.017	0	1.0	50	0.84	0	0	0	
51	0.857	0.016	0	1.0	51	0.857	0	0	0	
52	0.874	0.017	0	1.0	52	0.874	0	0	0	
53	0.89	0.017	0	1.0	53	0.89	0	0	0	
54	0.907	0.017	0	1.0	54	0.907	0	0	0	
55	0.924	0.017	0	1.0	55	0.924	0	0	0	
56	0.94	0.016	0	1.0	56	0.94	0	0	0	
57	0.957	0.017	0	1.0	57	0.957	0	0	0	
58	0.974	0.017	0	1.0	58	0.974	0	0	0	
59	0.99	0.016	0	1.0	59	0.99	0	0	0	
60	1.007	0.016	0	1.0	60	1.007	0	0	0	
61	1.024	0.017	0	1.0	61	1.024	0	0	0	
62	1.04	0.017	0	1.0	62	1.04	0	0	0	
63	1.057	0.017	0	1.0	63	1.057	0	0	0	
64	1.075	0.018	0	1.0	64	1.075	0	0	0	
65	1.09	0.015	0	1.0	65	1.09	0	0	0	
66	1.107	0.018	0	1.0	66	1.107	0	0	0	
67	1.123	0.016	0	1.0	67	1.123	0	0	0	
68	1.14	0.017	0	1.0	68	1.14	0	0	0	
69	1.157	0.017	0	1.0	69	1.157	0	0	0	
70	1.174	0.017	0	1.0	70	1.174	0	0	0	
71	1.19	0.017	0	1.0	71	1.19	0	0	0	
72	1.207	0.017	0	1.0	72	1.207	0	0	0	
73	1.224	0.017	0	1.0	73	1.224	0	0	0	
74	1.24	0.016	0	1.0	74	1.24	0	0	0	
75	1.257	0.017	0	1.0	75	1.257	0	0	0	
76	1.274	0.017	0	1.0	76	1.274	0	0	0	
77	1.29	0.017	0	1.0	77	1.29	0	0	0	
78	1.307	0.017	0	1.0	78	1.307	0	0	0	
79	1.324	0.017	0	1.0	79	1.324	0	0	0	
80	1.34	0.017	0	1.0	80	1.34	0	0	0	
81	1.357	0.017	0	1.0	81	1.357	0	0	0	
82	1.374	0.017	0	1.0	82	1.374	0	0	0	
83	1.39	0.016	0	1.0	83	1.39	0	0	0	
84	1.407	0.017	0	1.0	84	1.407	0	0	0	
85	1.424	0.017	0	1.0	85	1.424	0	0	0	
86	1.44	0.016	0	1.0	86	1.44	0	0	0	
87	1.457	0.017	0	1.0	87	1.457	0	0	0	
88	1.474	0.017	0	1.0	88	1.474	0	0	0	
89	1.49	0.016	0	1.0	89	1.49	0	0	0	
90	1.507	0.018	0	1.0	90	1.507	0	0	0	
91	1.523	0.016	0	1.0	91	1.523	0	0	0	
92	1.541	0.018	0	1.0	92	1.541	0	0	0	
93	1.557	0.016	0	1.0	93	1.557	0	0	0	
94	1.575	0.018	0	1.0	94	1.575	0	0	0	
95	1.59	0.015	0	1.0	95	1.59	0	0	0	
96	1.608	0.018	0	1.0	96	1.608	0	0	0	
97	1.623	0.016	0	1.0	97	1.623	0	0	0	
98	1.641	0.018	0	1.0	98	1.641	0	0	0	
99	1.657	0.016	0	1.0	99	1.657	0	0	0	
100	1.674	0.017	0	1.0	100	1.674	0	0	0	
101	1.69	0.016	0	1.0	101	1.69	0	0	0	
