sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.015	0.014	0	1.0	1	0.015	[0. 0.]	0	0	
2	0.03	0.016	0	1.0	2	0.03	[0. 0.]	0	0	
3	0.047	0.016	0	1.0	3	0.047	[0. 0.]	0	0	
4	0.064	0.017	0	1.0	4	0.064	[0. 0.]	0	0	
5	0.08	0.016	0	1.0	5	0.08	[0. 0.]	0	0	
6	0.097	0.017	0	1.0	6	0.097	[0. 0.]	0	0	
7	0.113	0.017	0	1.0	7	0.113	[0. 0.]	0	0	
8	0.13	0.017	0	1.0	8	0.13	[0. 0.]	0	0	
9	0.147	0.016	0	1.0	9	0.147	[0. 0.]	0	0	
10	0.164	0.017	0	1.0	10	0.164	[0. 0.]	0	0	
11	0.181	0.017	0	1.0	11	0.181	[0. 0.]	0	0	
12	0.197	0.016	0	1.0	12	0.197	[0. 0.]	0	0	
13	0.213	0.017	0	1.0	13	0.213	[0. 0.]	0	0	
14	0.23	0.017	0	1.0	14	0.23	[0. 0.]	0	0	
15	0.247	0.017	0	1.0	15	0.247	[0. 0.]	0	0	
16	0.264	0.017	0	1.0	16	0.264	[0. 0.]	0	0	
17	0.28	0.017	0	1.0	17	0.28	[0. 0.]	0	0	
18	0.297	0.017	0	1.0	18	0.297	[0. 0.]	0	0	
19	0.314	0.017	0	1.0	19	0.314	[0. 0.]	0	0	
20	0.33	0.017	0	1.0	20	0.33	[0. 0.]	0	0	
21	0.347	0.016	0	1.0	21	0.347	[0. 0.]	0	0	
22	0.364	0.017	0	1.0	22	0.364	[0. 0.]	0	0	
23	0.38	0.016	0	1.0	23	0.38	[0. 0.]	0	0	
24	0.397	0.017	0	1.0	24	0.397	[0. 0.]	0	0	
25	0.414	0.017	0	1.0	25	0.414	[0. 0.]	0	0	
26	0.43	0.017	0	1.0	26	0.43	[0. 0.]	0	0	
27	0.447	0.017	0	1.0	27	0.447	[0. 0.]	0	0	
28	0.463	0.017	0	1.0	28	0.463	[0. 0.]	0	0	
29	0.48	0.017	0	1.0	29	0.48	[0. 0.]	0	0	
30	0.497	0.017	0	1.0	30	0.497	[0. 0.]	0	0	
31	0.514	0.017	0	1.0	31	0.514	[0. 0.]	0	0	
32	0.531	0.017	0	1.0	32	0.531	[0. 0.]	0	0	
33	0.547	0.017	0	1.0	33	0.547	[0. 0.]	0	0	
34	0.564	0.017	0	1.0	34	0.564	[0. 0.]	0	0	
35	0.58	0.017	0	1.0	35	0.58	[0. 0.]	0	0	
36	0.597	0.017	0	1.0	36	0.597	[0. 0.]	0	0	
37	0.614	0.016	0	1.0	37	0.614	[0. 0.]	0	0	
38	0.63	0.017	0	1.0	38	0.63	[0. 0.]	0	0	
39	0.647	0.016	0	1.0	39	0.647	[0. 0.]	0	0	
40	0.665	0.018	0	1.0	40	0.665	[0. 0.]	0	0	
41	0.68	0.016	0	1.0	41	0.68	[0. 0.]	0	0	
42	0.697	0.017	0	1.0	42	0.697	[0. 0.]	0	0	
43	0.714	0.017	0	1.0	43	0.714	[0. 0.]	0	0	
44	0.73	0.016	0	1.0	44	0.73	[0. 0.]	0	0	
45	0.747	0.017	0	1.0	45	0.747	[0. 0.]	0	0	
46	0.764	0.017	0	1.0	46	0.764	[0. 0.]	0	0	
47	0.78	0.017	0	1.0	47	0.78	[0. 0.]	0	0	
48	0.797	0.017	0	1.0	48	0.797	[0. 0.]	0	0	
49	0.814	0.017	0	1.0	49	0.814	[0. 0.]	0	0	
50	0.83	0.017	0	1.0	50	0.83	[0. 0.]	0	0	
51	0.847	0.017	0	1.0	51	0.847	[0. 0.]	0	0	
52	0.864	0.017	0	1.0	52	0.864	[0. 0.]	0	0	
53	0.88	0.016	0	1.0	53	0.88	[0. 0.]	0	0	
54	0.897	0.017	0	1.0	54	0.897	[0. 0.]	0	0	
55	0.914	0.017	0	1.0	55	0.914	[0. 0.]	0	0	
56	0.93	0.017	0	1.0	56	0.93	[0. 0.]	0	0	
57	0.947	0.017	0	1.0	57	0.947	[0. 0.]	0	0	
58	0.964	0.017	0	1.0	58	0.964	[0. 0.]	0	0	
59	0.98	0.017	0	1.0	59	0.98	[0. 0.]	0	0	
60	0.997	0.017	0	1.0	60	0.997	[0. 0.]	0	0	
61	1.014	0.017	0	1.0	61	1.014	[0. 0.]	0	0	
