sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.026	0.026	0	1.0	1	0.026	0	0	0	
2	0.043	0.017	0	1.0	2	0.043	0	0	0	
3	0.057	0.014	0	1.0	3	0.057	0	0	0	
4	0.074	0.018	0	1.0	4	0.074	0	0	0	
5	0.09	0.016	0	1.0	5	0.09	0	0	0	
6	0.108	0.017	0	1.0	6	0.108	0	0	0	
7	0.124	0.016	0	1.0	7	0.124	0	0	0	
8	0.143	0.019	0	1.0	8	0.143	0	0	0	
9	0.157	0.014	0	1.0	9	0.157	0	0	0	
10	0.174	0.018	0	1.0	10	0.174	0	0	0	
11	0.19	0.016	0	1.0	11	0.19	0	0	0	
12	0.208	0.018	0	1.0	12	0.208	0	0	0	
13	0.223	0.016	0	1.0	13	0.223	0	0	0	
14	0.242	0.019	0	1.0	14	0.242	0	0	0	
15	0.257	0.014	0	1.0	15	0.257	0	0	0	
16	0.275	0.018	0	1.0	16	0.275	0	0	0	
17	0.29	0.015	0	1.0	17	0.29	0	0	0	
18	0.308	0.017	0	1.0	18	0.308	0	0	0	
19	0.323	0.016	0	1.0	19	0.323	0	0	0	
20	0.345	0.021	0	1.0	20	0.345	0	0	0	
21	0.357	0.012	0	1.0	21	0.357	0	0	0	
22	0.375	0.018	0	1.0	22	0.375	0	0	0	
23	0.39	0.016	0	1.0	23	0.39	0	0	0	
24	0.408	0.017	0	1.0	24	0.408	0	0	0	
25	0.423	0.016	0	1.0	25	0.423	0	0	0	
26	0.44	0.017	0	1.0	26	0.44	0	0	0	
27	0.458	0.018	0	1.0	27	0.458	0	0	0	
28	0.474	0.015	0	1.0	28	0.474	0	0	0	
29	0.491	0.017	0	1.0	29	0.491	0	0	0	
30	0.507	0.017	0	1.0	30	0.507	0	0	0	
31	0.524	0.017	0	1.0	31	0.524	0	0	0	
32	0.54	0.016	0	1.0	32	0.54	0	0	0	
33	0.56	0.02	0	1.0	33	0.56	0	0	0	
34	0.573	0.013	0	1.0	34	0.573	0	0	0	
35	0.59	0.017	0	1.0	35	0.59	0	0	0	
36	0.607	0.017	0	1.0	36	0.607	0	0	0	
37	0.625	0.017	0	1.0	37	0.625	0	0	0	
38	0.64	0.016	0	1.0	38	0.64	0	0	0	
39	0.66	0.02	0	1.0	39	0.66	0	0	0	
40	0.673	0.013	0	1.0	40	0.673	0	0	0	
41	0.691	0.017	0	1.0	41	0.691	0	0	0	
42	0.707	0.017	0	1.0	42	0.707	0	0	0	
43	0.725	0.017	0	1.0	43	0.725	0	0	0	
44	0.741	0.016	0	1.0	44	0.741	0	0	0	
45	0.76	0.02	0	1.0	45	0.76	0	0	0	
46	0.774	0.013	0	1.0	46	0.774	0	0	0	
47	0.791	0.017	0	1.0	47	0.791	0	0	0	
48	0.807	0.016	0	1.0	48	0.807	0	0	0	
49	0.824	0.017	0	1.0	49	0.824	0	0	0	
50	0.841	0.016	0	1.0	50	0.841	0	0	0	
51	0.86	0.02	0	1.0	51	0.86	0	0	0	
52	0.874	0.013	0	1.0	52	0.874	0	0	0	
53	0.891	0.017	0	1.0	53	0.891	0	0	0	
54	0.908	0.017	0	1.0	54	0.908	0	0	0	
55	0.924	0.016	0	1.0	55	0.924	0	0	0	
56	0.941	0.017	0	1.0	56	0.941	0	0	0	
57	0.959	0.018	0	1.0	57	0.959	0	0	0	
58	0.973	0.014	0	1.0	58	0.973	0	0	0	
59	0.991	0.018	0	1.0	59	0.991	0	0	0	
60	1.007	0.016	0	1.0	60	1.007	0	0	0	
61	1.024	0.017	0	1.0	61	1.024	0	0	0	
62	1.041	0.017	0	1.0	62	1.041	0	0	0	
63	1.057	0.017	0	1.0	63	1.057	0	0	0	
64	1.076	0.019	0	1.0	64	1.076	0	0	0	
65	1.09	0.014	0	1.0	65	1.09	0	0	0	
66	1.107	0.017	0	1.0	66	1.107	0	0	0	
67	1.124	0.017	0	1.0	67	1.124	0	0	0	
68	1.141	0.017	0	1.0	68	1.141	0	0	0	
69	1.157	0.017	0	1.0	69	1.157	0	0	0	
70	1.176	0.019	0	1.0	70	1.176	0	0	0	
71	1.19	0.014	0	1.0	71	1.19	0	0	0	
72	1.208	0.018	0	1.0	72	1.208	0	0	0	
