sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.012	0.012	0	1.0	1	0.012	0	0	0	
2	0.03	0.018	0	1.0	2	0.03	0	0	0	
3	0.044	0.014	0	1.0	3	0.044	0	0	0	
4	0.062	0.017	0	1.0	4	0.062	0	0	0	
5	0.078	0.016	0	1.0	5	0.078	0	0	0	
6	0.095	0.018	0	1.0	6	0.095	0	0	0	
7	0.111	0.016	0	1.0	7	0.111	0	0	0	
8	0.131	0.02	0	1.0	8	0.131	0	0	0	
9	0.144	0.013	0	1.0	9	0.144	0	0	0	
10	0.162	0.018	0	1.0	10	0.162	0	0	0	
11	0.178	0.016	0	1.0	11	0.178	0	0	0	
12	0.195	0.018	0	1.0	12	0.195	0	0	0	
13	0.212	0.016	0	1.0	13	0.212	0	0	0	
14	0.231	0.02	0	1.0	14	0.231	0	0	0	
15	0.244	0.013	0	1.0	15	0.244	0	0	0	
16	0.262	0.017	0	1.0	16	0.262	0	0	0	
17	0.278	0.016	0	1.0	17	0.278	0	0	0	
18	0.295	0.018	0	1.0	18	0.295	0	0	0	
19	0.311	0.016	0	1.0	19	0.311	0	0	0	
20	0.331	0.02	0	1.0	20	0.331	0	0	0	
21	0.344	0.013	0	1.0	21	0.344	0	0	0	
22	0.362	0.017	0	1.0	22	0.362	0	0	0	
23	0.378	0.016	0	1.0	23	0.378	0	0	0	
24	0.395	0.018	0	1.0	24	0.395	0	0	0	
25	0.411	0.016	0	1.0	25	0.411	0	0	0	
26	0.43	0.019	0	1.0	26	0.43	0	0	0	
27	0.444	0.014	0	1.0	27	0.444	0	0	0	
28	0.461	0.017	0	1.0	28	0.461	0	0	0	
29	0.478	0.017	0	1.0	29	0.478	0	0	0	
30	0.494	0.016	0	1.0	30	0.494	0	0	0	
31	0.512	0.017	0	1.0	31	0.512	0	0	0	
32	0.529	0.018	0	1.0	32	0.529	0	0	0	
33	0.544	0.015	0	1.0	33	0.544	0	0	0	
34	0.561	0.017	0	1.0	34	0.561	0	0	0	
35	0.578	0.017	0	1.0	35	0.578	0	0	0	
36	0.594	0.017	0	1.0	36	0.594	0	0	0	
37	0.611	0.017	0	1.0	37	0.611	0	0	0	
38	0.631	0.02	0	1.0	38	0.631	0	0	0	
39	0.644	0.013	0	1.0	39	0.644	0	0	0	
40	0.661	0.017	0	1.0	40	0.661	0	0	0	
41	0.678	0.016	0	1.0	41	0.678	0	0	0	
42	0.695	0.017	0	1.0	42	0.695	0	0	0	
