sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.019	0.019	0	1.0	1	0.019	0	0	0	
2	0.027	0.008	0	1.0	2	0.027	0	0	0	
3	0.043	0.015	0	1.0	3	0.043	0	0	0	
4	0.059	0.016	0	1.0	4	0.059	0	0	0	
5	0.079	0.02	0	1.0	5	0.079	0	0	0	
6	0.092	0.014	0	1.0	6	0.092	0	0	0	
7	0.109	0.017	0	1.0	7	0.109	0	0	0	
8	0.126	0.017	0	1.0	8	0.126	0	0	0	
9	0.143	0.017	0	1.0	9	0.143	0	0	0	
10	0.159	0.017	0	1.0	10	0.159	0	0	0	
11	0.176	0.017	0	1.0	11	0.176	0	0	0	
12	0.193	0.017	0	1.0	12	0.193	0	0	0	
13	0.209	0.017	0	1.0	13	0.209	0	0	0	
14	0.226	0.017	0	1.0	14	0.226	0	0	0	
15	0.243	0.017	0	1.0	15	0.243	0	0	0	
16	0.259	0.016	0	1.0	16	0.259	0	0	0	
17	0.276	0.017	0	1.0	17	0.276	0	0	0	
18	0.293	0.017	0	1.0	18	0.293	0	0	0	
19	0.309	0.016	0	1.0	19	0.309	0	0	0	
20	0.326	0.017	0	1.0	20	0.326	0	0	0	
21	0.343	0.017	0	1.0	21	0.343	0	0	0	
22	0.36	0.017	0	1.0	22	0.36	0	0	0	
23	0.376	0.016	0	1.0	23	0.376	0	0	0	
24	0.393	0.017	0	1.0	24	0.393	0	0	0	
25	0.409	0.017	0	1.0	25	0.409	0	0	0	
26	0.426	0.016	0	1.0	26	0.426	0	0	0	
27	0.443	0.017	0	1.0	27	0.443	0	0	0	
28	0.459	0.017	0	1.0	28	0.459	0	0	0	
29	0.476	0.017	0	1.0	29	0.476	0	0	0	
30	0.493	0.017	0	1.0	30	0.493	0	0	0	
31	0.509	0.017	0	1.0	31	0.509	0	0	0	
32	0.526	0.017	0	1.0	32	0.526	0	0	0	
33	0.543	0.017	0	1.0	33	0.543	0	0	0	
34	0.56	0.017	0	1.0	34	0.56	0	0	0	
35	0.576	0.016	0	1.0	35	0.576	0	0	0	
36	0.593	0.017	0	1.0	36	0.593	0	0	0	
37	0.609	0.016	0	1.0	37	0.609	0	0	0	
