sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.028	0.028	0	1.0	1	0.028	0	0	0	
2	0.042	0.014	0	1.0	2	0.042	0	0	0	
3	0.057	0.015	0	1.0	3	0.057	0	0	0	
4	0.074	0.017	0	1.0	4	0.074	0	0	0	
5	0.091	0.017	0	1.0	5	0.091	0	0	0	
6	0.108	0.017	0	1.0	6	0.108	0	0	0	
7	0.124	0.016	0	1.0	7	0.124	0	0	0	
8	0.141	0.017	0	1.0	8	0.141	0	0	0	
9	0.158	0.017	0	1.0	9	0.158	0	0	0	
10	0.174	0.017	0	1.0	10	0.174	0	0	0	
11	0.191	0.017	0	1.0	11	0.191	0	0	0	
12	0.208	0.016	0	1.0	12	0.208	0	0	0	
13	0.225	0.017	0	1.0	13	0.225	0	0	0	
14	0.241	0.017	0	1.0	14	0.241	0	0	0	
15	0.258	0.017	0	1.0	15	0.258	0	0	0	
16	0.275	0.017	0	1.0	16	0.275	0	0	0	
17	0.291	0.017	0	1.0	17	0.291	0	0	0	
18	0.308	0.017	0	1.0	18	0.308	0	0	0	
19	0.325	0.017	0	1.0	19	0.325	0	0	0	
20	0.342	0.017	0	1.0	20	0.342	0	0	0	
21	0.358	0.017	0	1.0	21	0.358	0	0	0	
22	0.375	0.017	0	1.0	22	0.375	0	0	0	
23	0.391	0.016	0	1.0	23	0.391	0	0	0	
24	0.408	0.017	0	1.0	24	0.408	0	0	0	
25	0.424	0.016	0	1.0	25	0.424	0	0	0	
26	0.441	0.017	0	1.0	26	0.441	0	0	0	
27	0.458	0.017	0	1.0	27	0.458	0	0	0	
28	0.475	0.017	0	1.0	28	0.475	0	0	0	
29	0.491	0.017	0	1.0	29	0.491	0	0	0	
30	0.508	0.017	0	1.0	30	0.508	0	0	0	
31	0.524	0.016	0	1.0	31	0.524	0	0	0	
32	0.541	0.017	0	1.0	32	0.541	0	0	0	
33	0.558	0.016	0	1.0	33	0.558	0	0	0	
34	0.575	0.017	0	1.0	34	0.575	0	0	0	
35	0.592	0.017	0	1.0	35	0.592	0	0	0	
36	0.609	0.017	0	1.0	36	0.609	0	0	0	
37	0.625	0.016	0	1.0	37	0.625	0	0	0	
38	0.642	0.017	0	1.0	38	0.642	0	0	0	
39	0.658	0.017	0	1.0	39	0.658	0	0	0	
40	0.675	0.017	0	1.0	40	0.675	0	0	0	
41	0.692	0.017	0	1.0	41	0.692	0	0	0	
42	0.708	0.017	0	1.0	42	0.708	0	0	0	
43	0.725	0.017	0	1.0	43	0.725	0	0	0	
44	0.742	0.017	0	1.0	44	0.742	0	0	0	
45	0.758	0.017	0	1.0	45	0.758	0	0	0	
46	0.775	0.017	0	1.0	46	0.775	0	0	0	
47	0.791	0.016	0	1.0	47	0.791	0	0	0	
48	0.809	0.017	0	1.0	48	0.809	0	0	0	
49	0.825	0.016	0	1.0	49	0.825	0	0	0	
50	0.842	0.017	0	1.0	50	0.842	0	0	0	
51	0.858	0.016	0	1.0	51	0.858	0	0	0	
52	0.875	0.017	0	1.0	52	0.875	0	0	0	
53	0.891	0.016	0	1.0	53	0.891	0	0	0	
54	0.908	0.017	0	1.0	54	0.908	0	0	0	
55	0.925	0.017	0	1.0	55	0.925	0	0	0	
56	0.942	0.017	0	1.0	56	0.942	0	0	0	
57	0.958	0.017	0	1.0	57	0.958	0	0	0	
58	0.975	0.017	0	1.0	58	0.975	0	0	0	
59	0.992	0.017	0	1.0	59	0.992	0	0	0	
60	1.008	0.017	0	1.0	60	1.008	0	0	0	
61	1.025	0.017	0	1.0	61	1.025	0	0	0	
62	1.042	0.017	0	1.0	62	1.042	0	0	0	
63	1.058	0.017	0	1.0	63	1.058	0	0	0	
64	1.075	0.017	0	1.0	64	1.075	0	0	0	
65	1.095	0.02	0	1.0	65	1.095	0	0	0	
66	1.108	0.012	0	1.0	66	1.108	0	0	0	
67	1.125	0.017	0	1.0	67	1.125	0	0	0	
68	1.142	0.017	0	1.0	68	1.142	0	0	0	
69	1.158	0.017	0	1.0	69	1.159	0	0	0	
70	1.175	0.017	0	1.0	70	1.175	0	0	0	
71	1.192	0.017	0	1.0	71	1.192	0	0	0	
72	1.208	0.017	0	1.0	72	1.208	0	0	0	
73	1.225	0.016	0	1.0	73	1.225	0	0	0	
74	1.242	0.018	0	1.0	74	1.242	0	0	0	
75	1.258	0.016	0	1.0	75	1.258	0	0	0	
76	1.275	0.017	0	1.0	76	1.275	0	0	0	
77	1.292	0.017	0	1.0	77	1.292	0	0	0	
78	1.309	0.017	0	1.0	78	1.309	0	0	0	
79	1.325	0.015	0	1.0	79	1.325	0	0	0	
80	1.342	0.018	0	1.0	80	1.342	0	0	0	
81	1.358	0.016	0	1.0	81	1.358	0	0	0	
82	1.375	0.017	0	1.0	82	1.375	0	0	0	
83	1.392	0.017	0	1.0	83	1.392	0	0	0	
84	1.409	0.017	0	1.0	84	1.409	0	0	0	
85	1.428	0.02	0	1.0	85	1.428	0	0	0	
86	1.441	0.013	0	1.0	86	1.441	0	0	0	
87	1.459	0.017	0	1.0	87	1.459	0	0	0	
88	1.475	0.017	0	1.0	88	1.475	0	0	0	
89	1.492	0.017	0	1.0	89	1.492	0	0	0	
90	1.51	0.018	0	1.0	90	1.51	0	0	0	
91	1.525	0.016	0	1.0	91	1.525	0	0	0	
92	1.542	0.017	0	1.0	92	1.542	0	0	0	
93	1.558	0.016	0	1.0	93	1.558	0	0	0	
94	1.575	0.017	0	1.0	94	1.575	0	0	0	
95	1.592	0.016	0	1.0	95	1.592	0	0	0	
96	1.609	0.017	0	1.0	96	1.609	0	0	0	
97	1.625	0.017	0	1.0	97	1.625	0	0	0	
98	1.642	0.017	0	1.0	98	1.642	0	0	0	
99	1.659	0.017	0	1.0	99	1.659	0	0	0	
100	1.675	0.016	0	1.0	100	1.675	0	0	0	
101	1.692	0.017	0	1.0	101	1.692	0	0	0	
102	1.708	0.016	0	1.0	102	1.708	0	0	0	
103	1.725	0.017	0	1.0	103	1.725	0	0	0	
104	1.742	0.017	0	1.0	104	1.742	0	0	0	
105	1.759	0.017	0	1.0	105	1.759	0	0	0	
106	1.775	0.017	0	1.0	106	1.775	0	0	0	
107	1.792	0.017	0	1.0	107	1.792	0	0	0	
108	1.809	0.017	0	1.0	108	1.809	0	0	0	
109	1.825	0.016	0	1.0	109	1.825	0	0	0	
110	1.842	0.017	0	1.0	110	1.842	0	0	0	
111	1.858	0.016	0	1.0	111	1.858	0	0	0	
112	1.875	0.017	0	1.0	112	1.875	0	0	0	
113	1.892	0.016	0	1.0	113	1.892	0	0	0	
114	1.909	0.017	0	1.0	114	1.909	0	0	0	
115	1.925	0.017	0	1.0	115	1.925	0	0	0	
116	1.942	0.017	0	1.0	116	1.942	0	0	0	
117	1.959	0.017	0	1.0	117	1.959	0	0	0	
118	1.975	0.016	0	1.0	118	1.975	0	0	0	
