sample_num	sample_time	sampling_interval	imaging_frame	frame_time	stimulus_epoch	stim_frame	epoch_time	stim_info1	stim_info2	stim_info3	
1	0.017	0.017	0	1.0	1	0.017	0	0	0	
2	0.035	0.019	0	1.0	2	0.035	0	0	0	
3	0.051	0.016	0	1.0	3	0.051	0	0	0	
4	0.067	0.016	0	1.0	4	0.067	0	0	0	
5	0.085	0.017	0	1.0	5	0.085	0	0	0	
6	0.101	0.016	0	1.0	6	0.101	0	0	0	
7	0.118	0.017	0	1.0	7	0.118	0	0	0	
8	0.134	0.016	0	1.0	8	0.134	0	0	0	
9	0.151	0.017	0	1.0	9	0.151	0	0	0	
10	0.168	0.017	0	1.0	10	0.168	0	0	0	
11	0.184	0.017	0	1.0	11	0.184	0	0	0	
12	0.201	0.016	0	1.0	12	0.201	0	0	0	
13	0.218	0.017	0	1.0	13	0.218	0	0	0	
14	0.234	0.017	0	1.0	14	0.234	0	0	0	
15	0.254	0.02	0	1.0	15	0.254	0	0	0	
16	0.268	0.013	0	1.0	16	0.268	0	0	0	
17	0.284	0.017	0	1.0	17	0.284	0	0	0	
18	0.301	0.017	0	1.0	18	0.301	0	0	0	
19	0.317	0.016	0	1.0	19	0.317	0	0	0	
20	0.335	0.017	0	1.0	20	0.335	0	0	0	
21	0.351	0.016	0	1.0	21	0.351	0	0	0	
22	0.368	0.017	0	1.0	22	0.368	0	0	0	
23	0.384	0.017	0	1.0	23	0.384	0	0	0	
24	0.401	0.016	0	1.0	24	0.401	0	0	0	
25	0.418	0.018	0	1.0	25	0.418	0	0	0	
26	0.434	0.016	0	1.0	26	0.434	0	0	0	
27	0.451	0.017	0	1.0	27	0.451	0	0	0	
28	0.467	0.016	0	1.0	28	0.467	0	0	0	
29	0.484	0.017	0	1.0	29	0.484	0	0	0	
30	0.502	0.017	0	1.0	30	0.502	0	0	0	
31	0.517	0.016	0	1.0	31	0.517	0	0	0	
32	0.535	0.017	0	1.0	32	0.535	0	0	0	
33	0.553	0.018	0	1.0	33	0.553	0	0	0	
34	0.567	0.014	0	1.0	34	0.567	0	0	0	
35	0.585	0.017	0	1.0	35	0.585	0	0	0	
36	0.6	0.016	0	1.0	36	0.6	0	0	0	
37	0.618	0.018	0	1.0	37	0.618	0	0	0	
38	0.634	0.016	0	1.0	38	0.634	0	0	0	
39	0.651	0.017	0	1.0	39	0.651	0	0	0	
40	0.668	0.017	0	1.0	40	0.668	0	0	0	
41	0.685	0.017	0	1.0	41	0.685	0	0	0	
42	0.701	0.016	0	1.0	42	0.701	0	0	0	
43	0.718	0.017	0	1.0	43	0.718	0	0	0	
44	0.735	0.017	0	1.0	44	0.735	0	0	0	
45	0.751	0.016	0	1.0	45	0.751	0	0	0	
46	0.768	0.017	0	1.0	46	0.768	0	0	0	
47	0.785	0.017	0	1.0	47	0.785	0	0	0	
48	0.801	0.016	0	1.0	48	0.801	0	0	0	
49	0.818	0.018	0	1.0	49	0.818	0	0	0	
50	0.834	0.016	0	1.0	50	0.834	0	0	0	
51	0.851	0.017	0	1.0	51	0.851	0	0	0	
52	0.868	0.017	0	1.0	52	0.868	0	0	0	
53	0.884	0.016	0	1.0	53	0.884	0	0	0	
54	0.901	0.017	0	1.0	54	0.901	0	0	0	
55	0.918	0.016	0	1.0	55	0.918	0	0	0	
56	0.934	0.017	0	1.0	56	0.934	0	0	0	
57	0.951	0.017	0	1.0	57	0.951	0	0	0	
58	0.968	0.017	0	1.0	58	0.968	0	0	0	
59	0.984	0.017	0	1.0	59	0.984	0	0	0	
60	1.001	0.017	0	1.0	60	1.001	0	0	0	
61	1.017	0.016	0	1.0	61	1.017	0	0	0	
62	1.035	0.018	0	1.0	62	1.035	0	0	0	
63	1.051	0.016	0	1.0	63	1.051	0	0	0	
64	1.068	0.017	0	1.0	64	1.068	0	0	0	
65	1.084	0.017	0	1.0	65	1.084	0	0	0	
66	1.101	0.017	0	1.0	66	1.101	0	0	0	
67	1.117	0.016	0	1.0	67	1.117	0	0	0	
68	1.135	0.018	0	1.0	68	1.135	0	0	0	
69	1.151	0.016	0	1.0	69	1.151	0	0	0	
70	1.168	0.017	0	1.0	70	1.168	0	0	0	
71	1.185	0.017	0	1.0	71	1.185	0	0	0	
72	1.201	0.016	0	1.0	72	1.201	0	0	0	
73	1.218	0.017	0	1.0	73	1.218	0	0	0	
74	1.235	0.017	0	1.0	74	1.235	0	0	0	
75	1.251	0.016	0	1.0	75	1.251	0	0	0	
76	1.268	0.017	0	1.0	76	1.268	0	0	0	
77	1.284	0.017	0	1.0	77	1.284	0	0	0	
78	1.301	0.017	0	1.0	78	1.301	0	0	0	
79	1.318	0.017	0	1.0	79	1.318	0	0	0	
80	1.334	0.017	0	1.0	80	1.334	0	0	0	
81	1.351	0.017	0	1.0	81	1.351	0	0	0	
82	1.368	0.017	0	1.0	82	1.368	0	0	0	
83	1.384	0.017	0	1.0	83	1.384	0	0	0	
84	1.402	0.017	0	1.0	84	1.402	0	0	0	
85	1.418	0.016	0	1.0	85	1.418	0	0	0	
86	1.434	0.017	0	1.0	86	1.434	0	0	0	
87	1.452	0.017	0	1.0	87	1.452	0	0	0	
88	1.468	0.016	0	1.0	88	1.468	0	0	0	
89	1.485	0.017	0	1.0	89	1.485	0	0	0	
90	1.501	0.016	0	1.0	90	1.501	0	0	0	
91	1.518	0.017	0	1.0	91	1.518	0	0	0	
92	1.534	0.017	0	1.0	92	1.534	0	0	0	
93	1.552	0.017	0	1.0	93	1.552	0	0	0	
94	1.568	0.016	0	1.0	94	1.568	0	0	0	
95	1.584	0.017	0	1.0	95	1.585	0	0	0	
96	1.604	0.019	0	1.0	96	1.604	0	0	0	
97	1.617	0.013	0	1.0	97	1.617	0	0	0	
98	1.635	0.017	0	1.0	98	1.635	0	0	0	
99	1.652	0.017	0	1.0	99	1.652	0	0	0	
100	1.668	0.016	0	1.0	100	1.668	0	0	0	
101	1.685	0.017	0	1.0	101	1.685	0	0	0	
102	1.702	0.017	0	1.0	102	1.702	0	0	0	
103	1.718	0.016	0	1.0	103	1.718	0	0	0	
104	1.735	0.017	0	1.0	104	1.735	0	0	0	
105	1.751	0.016	0	1.0	105	1.751	0	0	0	
106	1.768	0.017	0	1.0	106	1.768	0	0	0	
107	1.785	0.017	0	1.0	107	1.785	0	0	0	
108	1.802	0.017	0	1.0	108	1.802	0	0	0	
109	1.818	0.016	0	1.0	109	1.818	0	0	0	
110	1.835	0.017	0	1.0	110	1.835	0	0	0	
111	1.851	0.017	0	1.0	111	1.851	0	0	0	
112	1.868	0.017	0	1.0	112	1.868	0	0	0	
113	1.884	0.016	0	1.0	113	1.884	0	0	0	
114	1.902	0.018	0	1.0	114	1.902	0	0	0	
115	1.918	0.016	0	1.0	115	1.918	0	0	0	
116	1.935	0.018	0	1.0	116	1.935	0	0	0	
117	1.951	0.016	0	1.0	117	1.951	0	0	0	
118	1.969	0.018	0	1.0	118	1.969	0	0	0	
119	1.984	0.015	0	1.0	119	1.984	0	0	0	
120	2.002	0.018	0	1.0	120	2.002	0	0	0	
121	2.018	0.017	0	4.0	1	0.016	[-4.43333333e+01 -1.42875460e-16]	0	0	
122	2.035	0.017	0	4.0	2	0.033	[-4.41666667e+01 -1.32670070e-16]	0	0	
123	2.052	0.017	0	4.0	3	0.05	[-4.4000000e+01 -1.2246468e-16]	0	0	
124	2.068	0.016	0	4.0	4	0.066	[-4.38333333e+01 -1.12259290e-16]	0	0	
125	2.085	0.017	0	4.0	5	0.083	[-4.36666667e+01 -1.02053900e-16]	0	0	
126	2.102	0.017	0	4.0	6	0.1	[-4.35000000e+01 -9.18485099e-17]	0	0	
127	2.118	0.016	0	4.0	7	0.116	[-4.33333333e+01 -8.16431199e-17]	0	0	
128	2.135	0.017	0	4.0	8	0.133	[-4.31666667e+01 -7.14377300e-17]	0	0	
129	2.152	0.017	0	4.0	9	0.15	[-4.300000e+01 -6.123234e-17]	0	0	
130	2.168	0.017	0	4.0	10	0.166	[-4.28333333e+01 -5.10269500e-17]	0	0	
131	2.185	0.017	0	4.0	11	0.183	[-4.26666667e+01 -4.08215600e-17]	0	0	
132	2.202	0.017	0	4.0	12	0.2	[-4.250000e+01 -3.061617e-17]	0	0	
133	2.218	0.016	0	4.0	13	0.216	[-4.23333333e+01 -2.04107800e-17]	0	0	
134	2.235	0.017	0	4.0	14	0.233	[-4.21666667e+01 -1.02053900e-17]	0	0	
135	2.252	0.017	0	4.0	15	0.25	[-4.20000000e+01  1.54074396e-32]	0	0	
136	2.269	0.017	0	4.0	16	0.267	[-4.18333333e+01  1.02053900e-17]	0	0	
137	2.285	0.017	0	4.0	17	0.283	[-4.16666667e+01  2.04107800e-17]	0	0	
138	2.302	0.017	0	4.0	18	0.3	[-4.150000e+01  3.061617e-17]	0	0	
139	2.318	0.016	0	4.0	19	0.316	[-4.13333333e+01  4.08215600e-17]	0	0	
